service_id,model,reserve_percent,safe_payload_kg,limiting_factor
S009,B,34,30,rated_payload
S009,B,35,30,rated_payload
S009,B,36,30,rated_payload
S009,B,37,30,rated_payload
S009,B,38,30,rated_payload
S009,B,39,30,rated_payload
S009,B,40,30,rated_payload
S009,B,41,30,rated_payload
S009,B,42,30,rated_payload
S009,B,43,29.305889904499054,energy_reserve
S009,B,44,28.49106252193451,energy_reserve
S009,B,45,27.615114748477936,energy_reserve
S009,B,46,26.67041838169098,energy_reserve
S009,B,47,25.647896826267242,energy_reserve
S009,B,48,24.536607563495636,energy_reserve
S009,B,49,23.323172628879547,energy_reserve
S009,B,50,21.99093997478485,energy_reserve
S009,B,51,20.518712997436523,energy_reserve
S009,B,52,18.878709375858307,energy_reserve
S009,B,53,17.033072412014008,energy_reserve
S009,B,54,14.92728978395462,energy_reserve
S009,B,55,12.476043999195099,energy_reserve
S009,B,56,9.52588677406311,energy_reserve
S009,B,57,5.710565149784088,energy_reserve
S009,B,58,null,empty_roundtrip_infeasible
S009,B,59,null,empty_roundtrip_infeasible
S009,B,60,null,empty_roundtrip_infeasible
S009,C,0,80,rated_payload
S009,C,1,80,rated_payload
S009,C,2,80,rated_payload
S009,C,3,80,rated_payload
S009,C,4,80,rated_payload
S009,C,5,80,rated_payload
S009,C,6,80,rated_payload
S009,C,7,80,rated_payload
S009,C,8,80,rated_payload
S009,C,9,80,rated_payload
S009,C,10,80,rated_payload
S009,C,11,80,rated_payload
S009,C,12,80,rated_payload
S009,C,13,80,rated_payload
S009,C,14,80,rated_payload
S009,C,15,80,rated_payload
S009,C,16,80,rated_payload
S009,C,17,80,rated_payload
S009,C,18,80,rated_payload
S009,C,19,80,rated_payload
S009,C,20,80,rated_payload
S009,C,21,80,rated_payload
S009,C,22,80,rated_payload
S009,C,23,80,rated_payload
S009,C,24,80,rated_payload
S009,C,25,80,rated_payload
S009,C,26,80,rated_payload
S009,C,27,80,rated_payload
S009,C,28,80,rated_payload
S009,C,29,80,rated_payload
S009,C,30,79.15210485458374,energy_reserve
S009,C,31,78.13247859477997,energy_reserve
S009,C,32,77.0608901977539,energy_reserve
S009,C,33,75.93316435813904,energy_reserve
S009,C,34,74.74465072154999,energy_reserve
S009,C,35,73.490149974823,energy_reserve
S009,C,36,72.16382801532745,energy_reserve
S009,C,37,70.75911164283752,energy_reserve
S009,C,38,69.26855802536011,energy_reserve
S009,C,39,67.68369674682617,energy_reserve
S009,C,40,65.99483489990234,energy_reserve
S009,C,41,64.19080853462219,energy_reserve
S009,C,42,62.258665561676025,energy_reserve
S009,C,43,60.183255672454834,energy_reserve
S009,C,44,57.94668912887573,energy_reserve
S009,C,45,55.527599453926086,energy_reserve
S009,C,46,52.90013253688812,energy_reserve
S009,C,47,50.03248631954193,energy_reserve
S009,C,48,46.884751319885254,energy_reserve
S009,C,49,43.40554356575012,energy_reserve
S009,C,50,39.52642261981964,energy_reserve
S009,C,51,35.15189349651337,energy_reserve
S009,C,52,30.139394402503967,energy_reserve
S009,C,53,24.252275228500366,energy_reserve
S009,C,54,17.015262246131897,energy_reserve
S009,C,55,6.8917059898376465,energy_reserve
S009,C,56,null,empty_roundtrip_infeasible
S009,C,57,null,empty_roundtrip_infeasible
S009,C,58,null,empty_roundtrip_infeasible
S009,C,59,null,empty_roundtrip_infeasible
S009,C,60,null,empty_roundtrip_infeasible
S010,A,0,25,rated_payload
S010,A,1,25,rated_payload
S010,A,2,25,rated_payload
S010,A,3,25,rated_payload
S010,A,4,25,rated_payload
S010,A,5,25,rated_payload
S010,A,6,25,rated_payload
S010,A,7,25,rated_payload
S010,A,8,25,rated_payload
S010,A,9,25,rated_payload
S010,A,10,25,rated_payload
S010,A,11,25,rated_payload
S010,A,12,25,rated_payload
S010,A,13,25,rated_payload
S010,A,14,25,rated_payload
S010,A,15,25,rated_payload
S010,A,16,25,rated_payload
S010,A,17,25,rated_payload
S010,A,18,25,rated_payload
S010,A,19,25,rated_payload
S010,A,20,25,rated_payload
S010,A,21,25,rated_payload
S010,A,22,25,rated_payload
S010,A,23,25,rated_payload
S010,A,24,25,rated_payload
S010,A,25,25,rated_payload
S010,A,26,25,rated_payload
S010,A,27,25,rated_payload
S010,A,28,25,rated_payload
S010,A,29,25,rated_payload
S010,A,30,25,rated_payload
S010,A,31,25,rated_payload
S010,A,32,25,rated_payload
S010,A,33,25,rated_payload
S010,A,34,25,rated_payload
S010,A,35,25,rated_payload
S010,A,36,25,rated_payload
S010,A,37,25,rated_payload
S010,A,38,25,rated_payload
S010,A,39,25,rated_payload
S010,A,40,25,rated_payload
S010,A,41,25,rated_payload
S010,A,42,25,rated_payload
S010,A,43,25,rated_payload
S010,A,44,25,rated_payload
S010,A,45,25,rated_payload
S010,A,46,25,rated_payload
S010,A,47,25,rated_payload
S010,A,48,25,rated_payload
S010,A,49,25,rated_payload
S010,A,50,25,rated_payload
S010,A,51,25,rated_payload
S010,A,52,25,rated_payload
S010,A,53,25,rated_payload
S010,A,54,24.95780810713768,energy_reserve
S010,A,55,22.18256965279579,energy_reserve
S010,A,56,19.001126289367676,energy_reserve
S010,A,57,15.27116447687149,energy_reserve
S010,A,58,10.717055946588516,energy_reserve
S010,A,59,4.518629610538483,energy_reserve
S010,A,60,null,empty_roundtrip_infeasible
S010,B,0,30,rated_payload
S010,B,1,30,rated_payload
S010,B,2,30,rated_payload
S010,B,3,30,rated_payload
S010,B,4,30,rated_payload
S010,B,5,30,rated_payload
S010,B,6,30,rated_payload
S010,B,7,30,rated_payload
S010,B,8,30,rated_payload
S010,B,9,30,rated_payload
S010,B,10,30,rated_payload
S010,B,11,30,rated_payload
S010,B,12,30,rated_payload
S010,B,13,30,rated_payload
S010,B,14,30,rated_payload
S010,B,15,30,rated_payload
S010,B,16,30,rated_payload
S010,B,17,30,rated_payload
S010,B,18,30,rated_payload
S010,B,19,30,rated_payload
S010,B,20,30,rated_payload
S010,B,21,30,rated_payload
S010,B,22,30,rated_payload
S010,B,23,30,rated_payload
S010,B,24,30,rated_payload
S010,B,25,30,rated_payload
S010,B,26,30,rated_payload
S010,B,27,30,rated_payload
S010,B,28,30,rated_payload
S010,B,29,30,rated_payload
S010,B,30,30,rated_payload
S010,B,31,30,rated_payload
S010,B,32,30,rated_payload
S010,B,33,30,rated_payload
S010,B,34,30,rated_payload
S010,B,35,30,rated_payload
S010,B,36,30,rated_payload
S010,B,37,30,rated_payload
S010,B,38,30,rated_payload
S010,B,39,30,rated_payload
S010,B,40,30,rated_payload
S010,B,41,30,rated_payload
S010,B,42,30,rated_payload
S010,B,43,30,rated_payload
S010,B,44,30,rated_payload
S010,B,45,30,rated_payload
S010,B,46,30,rated_payload
S010,B,47,30,rated_payload
S010,B,48,30,rated_payload
S010,B,49,30,rated_payload
S010,B,50,29.757502377033234,energy_reserve
S010,B,51,28.833028078079224,energy_reserve
S010,B,52,27.829349040985107,energy_reserve
S010,B,53,26.735319793224335,energy_reserve
S010,B,54,25.537421107292175,energy_reserve
S010,B,55,24.219007194042206,energy_reserve
S010,B,56,22.75920331478119,energy_reserve
S010,B,57,21.13122045993805,energy_reserve
S010,B,58,19.29960608482361,energy_reserve
S010,B,59,17.215418815612793,energy_reserve
S010,B,60,14.806789755821228,energy_reserve
S010,C,0,80,rated_payload
S010,C,1,80,rated_payload
S010,C,2,80,rated_payload
S010,C,3,80,rated_payload
S010,C,4,80,rated_payload
S010,C,5,80,rated_payload
S010,C,6,80,rated_payload
S010,C,7,80,rated_payload
S010,C,8,80,rated_payload
S010,C,9,80,rated_payload
S010,C,10,80,rated_payload
S010,C,11,80,rated_payload
S010,C,12,80,rated_payload
S010,C,13,80,rated_payload
S010,C,14,80,rated_payload
S010,C,15,80,rated_payload
S010,C,16,80,rated_payload
S010,C,17,80,rated_payload
S010,C,18,80,rated_payload
S010,C,19,80,rated_payload
S010,C,20,80,rated_payload
S010,C,21,80,rated_payload
S010,C,22,80,rated_payload
S010,C,23,80,rated_payload
S010,C,24,80,rated_payload
S010,C,25,80,rated_payload
S010,C,26,80,rated_payload
S010,C,27,80,rated_payload
S010,C,28,80,rated_payload
S010,C,29,80,rated_payload
S010,C,30,80,rated_payload
S010,C,31,80,rated_payload
S010,C,32,80,rated_payload
S010,C,33,80,rated_payload
S010,C,34,80,rated_payload
S010,C,35,80,rated_payload
S010,C,36,80,rated_payload
S010,C,37,80,rated_payload
S010,C,38,80,rated_payload
S010,C,39,80,rated_payload
S010,C,40,79.15306448936462,energy_reserve
S010,C,41,77.94363379478455,energy_reserve
S010,C,42,76.66149854660034,energy_reserve
S010,C,43,75.2998024225235,energy_reserve
S010,C,44,73.85077774524689,energy_reserve
S010,C,45,72.30558156967163,energy_reserve
S010,C,46,70.6540960073471,energy_reserve
S010,C,47,68.88467490673065,energy_reserve
S010,C,48,66.98382914066315,energy_reserve
S010,C,49,64.93582010269165,energy_reserve
S010,C,50,62.72213399410248,energy_reserve
S010,C,51,60.320778489112854,energy_reserve
S010,C,52,57.70533859729767,energy_reserve
S010,C,53,54.843650460243225,energy_reserve
S010,C,54,51.69590175151825,energy_reserve
S010,C,55,48.21177303791046,energy_reserve
S010,C,56,44.32592153549194,energy_reserve
S010,C,57,39.95034217834473,energy_reserve
S010,C,58,34.960198402404785,energy_reserve
S010,C,59,29.163947105407715,energy_reserve
S010,C,60,22.226489782333374,energy_reserve
S011,A,0,25,rated_payload
S011,A,1,25,rated_payload
S011,A,2,25,rated_payload
S011,A,3,25,rated_payload
S011,A,4,25,rated_payload
S011,A,5,25,rated_payload
S011,A,6,25,rated_payload
S011,A,7,25,rated_payload
S011,A,8,25,rated_payload
S011,A,9,25,rated_payload
S011,A,10,25,rated_payload
S011,A,11,25,rated_payload
S011,A,12,25,rated_payload
S011,A,13,25,rated_payload
S011,A,14,25,rated_payload
S011,A,15,25,rated_payload
S011,A,16,25,rated_payload
S011,A,17,25,rated_payload
S011,A,18,25,rated_payload
S011,A,19,25,rated_payload
S011,A,20,25,rated_payload
S011,A,21,25,rated_payload
S011,A,22,25,rated_payload
S011,A,23,25,rated_payload
S011,A,24,25,rated_payload
S011,A,25,25,rated_payload
S011,A,26,25,rated_payload
S011,A,27,25,rated_payload
S011,A,28,25,rated_payload
S011,A,29,25,rated_payload
S011,A,30,25,rated_payload
S011,A,31,25,rated_payload
S011,A,32,25,rated_payload
S011,A,33,25,rated_payload
S011,A,34,25,rated_payload
S011,A,35,25,rated_payload
S011,A,36,25,rated_payload
S011,A,37,25,rated_payload
S011,A,38,25,rated_payload
S011,A,39,25,rated_payload
S011,A,40,25,rated_payload
S011,A,41,25,rated_payload
S011,A,42,25,rated_payload
S011,A,43,25,rated_payload
S011,A,44,25,rated_payload
S011,A,45,25,rated_payload
S011,A,46,25,rated_payload
S011,A,47,25,rated_payload
S011,A,48,25,rated_payload
S011,A,49,25,rated_payload
S011,A,50,25,rated_payload
S011,A,51,25,rated_payload
S011,A,52,25,rated_payload
S011,A,53,25,rated_payload
S011,A,54,25,rated_payload
S011,A,55,25,rated_payload
S011,A,56,25,rated_payload
S011,A,57,25,rated_payload
S011,A,58,25,rated_payload
S011,A,59,25,rated_payload
S011,A,60,25,rated_payload
S011,B,0,30,rated_payload
S011,B,1,30,rated_payload
S011,B,2,30,rated_payload
S011,B,3,30,rated_payload
S011,B,4,30,rated_payload
S011,B,5,30,rated_payload
S011,B,6,30,rated_payload
S011,B,7,30,rated_payload
S011,B,8,30,rated_payload
S011,B,9,30,rated_payload
S011,B,10,30,rated_payload
S011,B,11,30,rated_payload
S011,B,12,30,rated_payload
S011,B,13,30,rated_payload
S011,B,14,30,rated_payload
S011,B,15,30,rated_payload
S011,B,16,30,rated_payload
S011,B,17,30,rated_payload
S011,B,18,30,rated_payload
S011,B,19,30,rated_payload
S011,B,20,30,rated_payload
S011,B,21,30,rated_payload
S011,B,22,30,rated_payload
S011,B,23,30,rated_payload
S011,B,24,30,rated_payload
S011,B,25,30,rated_payload
S011,B,26,30,rated_payload
S011,B,27,30,rated_payload
S011,B,28,30,rated_payload
S011,B,29,30,rated_payload
S011,B,30,30,rated_payload
S011,B,31,30,rated_payload
S011,B,32,30,rated_payload
S011,B,33,30,rated_payload
S011,B,34,30,rated_payload
S011,B,35,30,rated_payload
S011,B,36,30,rated_payload
S011,B,37,30,rated_payload
S011,B,38,30,rated_payload
S011,B,39,30,rated_payload
S011,B,40,30,rated_payload
S011,B,41,30,rated_payload
S011,B,42,30,rated_payload
S011,B,43,30,rated_payload
S011,B,44,30,rated_payload
S011,B,45,30,rated_payload
S011,B,46,30,rated_payload
S011,B,47,30,rated_payload
S011,B,48,30,rated_payload
S011,B,49,30,rated_payload
S011,B,50,30,rated_payload
S011,B,51,30,rated_payload
S011,B,52,30,rated_payload
S011,B,53,30,rated_payload
S011,B,54,30,rated_payload
S011,B,55,30,rated_payload
S011,B,56,30,rated_payload
S011,B,57,30,rated_payload
S011,B,58,30,rated_payload
S011,B,59,30,rated_payload
S011,B,60,30,rated_payload
S011,C,0,80,rated_payload
S011,C,1,80,rated_payload
S011,C,2,80,rated_payload
S011,C,3,80,rated_payload
S011,C,4,80,rated_payload
S011,C,5,80,rated_payload
S011,C,6,80,rated_payload
S011,C,7,80,rated_payload
S011,C,8,80,rated_payload
S011,C,9,80,rated_payload
S011,C,10,80,rated_payload
S011,C,11,80,rated_payload
S011,C,12,80,rated_payload
S011,C,13,80,rated_payload
S011,C,14,80,rated_payload
S011,C,15,80,rated_payload
S011,C,16,80,rated_payload
S011,C,17,80,rated_payload
S011,C,18,80,rated_payload
S011,C,19,80,rated_payload
S011,C,20,80,rated_payload
S011,C,21,80,rated_payload
S011,C,22,80,rated_payload
S011,C,23,80,rated_payload
S011,C,24,80,rated_payload
S011,C,25,80,rated_payload
S011,C,26,80,rated_payload
S011,C,27,80,rated_payload
S011,C,28,80,rated_payload
S011,C,29,80,rated_payload
S011,C,30,80,rated_payload
S011,C,31,80,rated_payload
S011,C,32,80,rated_payload
S011,C,33,80,rated_payload
S011,C,34,80,rated_payload
S011,C,35,80,rated_payload
S011,C,36,80,rated_payload
S011,C,37,80,rated_payload
S011,C,38,80,rated_payload
S011,C,39,80,rated_payload
S011,C,40,80,rated_payload
S011,C,41,80,rated_payload
S011,C,42,80,rated_payload
S011,C,43,80,rated_payload
S011,C,44,80,rated_payload
S011,C,45,80,rated_payload
S011,C,46,80,rated_payload
S011,C,47,80,rated_payload
S011,C,48,80,rated_payload
S011,C,49,80,rated_payload
S011,C,50,80,rated_payload
S011,C,51,80,rated_payload
S011,C,52,80,rated_payload
S011,C,53,80,rated_payload
S011,C,54,80,rated_payload
S011,C,55,80,rated_payload
S011,C,56,80,rated_payload
S011,C,57,80,rated_payload
S011,C,58,80,rated_payload
S011,C,59,80,rated_payload
S011,C,60,80,rated_payload
S012,A,0,25,rated_payload
S012,A,1,25,rated_payload
S012,A,2,25,rated_payload
S012,A,3,25,rated_payload
S012,A,4,25,rated_payload
S012,A,5,25,rated_payload
S012,A,6,25,rated_payload
S012,A,7,25,rated_payload
S012,A,8,25,rated_payload
S012,A,9,25,rated_payload
S012,A,10,25,rated_payload
S012,A,11,25,rated_payload
S012,A,12,25,rated_payload
S012,A,13,25,rated_payload
S012,A,14,25,rated_payload
S012,A,15,25,rated_payload
S012,A,16,25,rated_payload
S012,A,17,25,rated_payload
S012,A,18,25,rated_payload
S012,A,19,25,rated_payload
S012,A,20,25,rated_payload
S012,A,21,25,rated_payload
S012,A,22,25,rated_payload
S012,A,23,25,rated_payload
S012,A,24,25,rated_payload
S012,A,25,25,rated_payload
S012,A,26,25,rated_payload
S012,A,27,25,rated_payload
S012,A,28,25,rated_payload
S012,A,29,25,rated_payload
S012,A,30,25,rated_payload
S012,A,31,23.959360271692276,energy_reserve
S012,A,32,22.058948874473572,energy_reserve
S012,A,33,19.970471411943436,energy_reserve
S012,A,34,17.65185222029686,energy_reserve
S012,A,35,15.040323138237,energy_reserve
S012,A,36,12.031703442335129,energy_reserve
S012,A,37,8.417502045631409,energy_reserve
S012,A,38,3.5453826189041138,energy_reserve
S012,A,39,null,empty_roundtrip_infeasible
S012,A,40,null,empty_roundtrip_infeasible
S012,A,41,null,empty_roundtrip_infeasible
S012,A,42,null,empty_roundtrip_infeasible
S012,A,43,null,empty_roundtrip_infeasible
S012,A,44,null,empty_roundtrip_infeasible
S012,A,45,null,empty_roundtrip_infeasible
S012,A,46,null,empty_roundtrip_infeasible
S012,A,47,null,empty_roundtrip_infeasible
S012,A,48,null,empty_roundtrip_infeasible
S012,A,49,null,empty_roundtrip_infeasible
S012,A,50,null,empty_roundtrip_infeasible
S012,A,51,null,empty_roundtrip_infeasible
S012,A,52,null,empty_roundtrip_infeasible
S012,A,53,null,empty_roundtrip_infeasible
S012,A,54,null,empty_roundtrip_infeasible
S012,A,55,null,empty_roundtrip_infeasible
S012,A,56,null,empty_roundtrip_infeasible
S012,A,57,null,empty_roundtrip_infeasible
S012,A,58,null,empty_roundtrip_infeasible
S012,A,59,null,empty_roundtrip_infeasible
S012,A,60,null,empty_roundtrip_infeasible
S012,B,0,30,rated_payload
S012,B,1,30,rated_payload
S012,B,2,30,rated_payload
S012,B,3,30,rated_payload
S012,B,4,30,rated_payload
S012,B,5,30,rated_payload
S012,B,6,30,rated_payload
S012,B,7,30,rated_payload
S012,B,8,30,rated_payload
S012,B,9,30,rated_payload
S012,B,10,30,rated_payload
S012,B,11,30,rated_payload
S012,B,12,30,rated_payload
S012,B,13,30,rated_payload
S012,B,14,30,rated_payload
S012,B,15,30,rated_payload
S012,B,16,30,rated_payload
S012,B,17,30,rated_payload
S012,B,18,30,rated_payload
S012,B,19,30,rated_payload
S012,B,20,30,rated_payload
S012,B,21,30,rated_payload
S012,B,22,30,rated_payload
S012,B,23,30,rated_payload
S012,B,24,30,rated_payload
S012,B,25,29.429398477077484,energy_reserve
S012,B,26,28.815058171749115,energy_reserve
S012,B,27,28.166337311267853,energy_reserve
S012,B,28,27.480099499225616,energy_reserve
S012,B,29,26.752780973911285,energy_reserve
S012,B,30,25.980312824249268,energy_reserve
S012,B,31,25.158009231090546,energy_reserve
S012,B,32,24.28043693304062,energy_reserve
S012,B,33,23.341235518455505,energy_reserve
S012,B,34,22.332877814769745,energy_reserve
S012,B,35,21.24633640050888,energy_reserve
S012,B,36,20.070620477199554,energy_reserve
S012,B,37,18.79207670688629,energy_reserve
S012,B,38,17.3933207988739,energy_reserve
S012,B,39,15.851492285728455,energy_reserve
S012,B,40,14.135173559188843,energy_reserve
S012,B,41,12.19840943813324,energy_reserve
S012,B,42,9.967279136180878,energy_reserve
S012,B,43,7.302050292491913,energy_reserve
S012,B,44,3.8286003470420837,energy_reserve
S012,B,45,null,empty_roundtrip_infeasible
S012,B,46,null,empty_roundtrip_infeasible
S012,B,47,null,empty_roundtrip_infeasible
S012,B,48,null,empty_roundtrip_infeasible
S012,B,49,null,empty_roundtrip_infeasible
S012,B,50,null,empty_roundtrip_infeasible
S012,B,51,null,empty_roundtrip_infeasible
S012,B,52,null,empty_roundtrip_infeasible
S012,B,53,null,empty_roundtrip_infeasible
S012,B,54,null,empty_roundtrip_infeasible
S012,B,55,null,empty_roundtrip_infeasible
S012,B,56,null,empty_roundtrip_infeasible
S012,B,57,null,empty_roundtrip_infeasible
S012,B,58,null,empty_roundtrip_infeasible
S012,B,59,null,empty_roundtrip_infeasible
S012,B,60,null,empty_roundtrip_infeasible
S012,C,0,80,rated_payload
S012,C,1,80,rated_payload
S012,C,2,80,rated_payload
S012,C,3,80,rated_payload
S012,C,4,80,rated_payload
S012,C,5,80,rated_payload
S012,C,6,80,rated_payload
S012,C,7,80,rated_payload
S012,C,8,79.63945746421814,energy_reserve
S012,C,9,78.87745141983032,energy_reserve
S012,C,10,78.08637082576752,energy_reserve
S012,C,11,77.2644853591919,energy_reserve
S012,C,12,76.40992164611816,energy_reserve
S012,C,13,75.52064597606659,energy_reserve
S012,C,14,74.5944482088089,energy_reserve
S012,C,15,73.62891912460327,energy_reserve
S012,C,16,72.62142598628998,energy_reserve
S012,C,17,71.56908869743347,energy_reserve
S012,C,18,70.46874344348907,energy_reserve
S012,C,19,69.31690871715546,energy_reserve
S012,C,20,68.1097400188446,energy_reserve
S012,C,21,66.84297800064087,energy_reserve
S012,C,22,65.5118864774704,energy_reserve
S012,C,23,64.11118030548096,energy_reserve
S012,C,24,62.63493299484253,energy_reserve
S012,C,25,61.076470613479614,energy_reserve
S012,C,26,59.4282329082489,energy_reserve
S012,C,27,57.68160700798035,energy_reserve
S012,C,28,55.826711654663086,energy_reserve
S012,C,29,53.85212182998657,energy_reserve
S012,C,30,51.74450397491455,energy_reserve
S012,C,31,49.48813021183014,energy_reserve
S012,C,32,47.06420958042145,energy_reserve
S012,C,33,44.449936747550964,energy_reserve
S012,C,34,41.61709666252136,energy_reserve
S012,C,35,38.52992236614227,energy_reserve
S012,C,36,35.14160931110382,energy_reserve
S012,C,37,31.388239860534668,energy_reserve
S012,C,38,27.1771240234375,energy_reserve
S012,C,39,22.3611581325531,energy_reserve
S012,C,40,16.669130325317383,energy_reserve
S012,C,41,9.42117989063263,energy_reserve
S012,C,42,null,empty_roundtrip_infeasible
S012,C,43,null,empty_roundtrip_infeasible
S012,C,44,null,empty_roundtrip_infeasible
S012,C,45,null,empty_roundtrip_infeasible
S012,C,46,null,empty_roundtrip_infeasible
S012,C,47,null,empty_roundtrip_infeasible
S012,C,48,null,empty_roundtrip_infeasible
S012,C,49,null,empty_roundtrip_infeasible
S012,C,50,null,empty_roundtrip_infeasible
S012,C,51,null,empty_roundtrip_infeasible
S012,C,52,null,empty_roundtrip_infeasible
S012,C,53,null,empty_roundtrip_infeasible
S012,C,54,null,empty_roundtrip_infeasible
S012,C,55,null,empty_roundtrip_infeasible
S012,C,56,null,empty_roundtrip_infeasible
S012,C,57,null,empty_roundtrip_infeasible
S012,C,58,null,empty_roundtrip_infeasible
S012,C,59,null,empty_roundtrip_infeasible
S012,C,60,null,empty_roundtrip_infeasible
S013,A,0,25,rated_payload
S013,A,1,25,rated_payload
S013,A,2,25,rated_payload
S013,A,3,25,rated_payload
S013,A,4,25,rated_payload
S013,A,5,25,rated_payload
S013,A,6,25,rated_payload
S013,A,7,25,rated_payload
S013,A,8,25,rated_payload
S013,A,9,25,rated_payload
S013,A,10,25,rated_payload
S013,A,11,25,rated_payload
S013,A,12,25,rated_payload
S013,A,13,25,rated_payload
S013,A,14,25,rated_payload
S013,A,15,25,rated_payload
S013,A,16,25,rated_payload
S013,A,17,25,rated_payload
S013,A,18,25,rated_payload
S013,A,19,25,rated_payload
S013,A,20,25,rated_payload
S013,A,21,25,rated_payload
S013,A,22,25,rated_payload
S013,A,23,25,rated_payload
S013,A,24,25,rated_payload
S013,A,25,25,rated_payload
S013,A,26,25,rated_payload
S013,A,27,25,rated_payload
S013,A,28,25,rated_payload
S013,A,29,25,rated_payload
S013,A,30,25,rated_payload
S013,A,31,25,rated_payload
S013,A,32,25,rated_payload
S013,A,33,25,rated_payload
S013,A,34,25,rated_payload
S013,A,35,25,rated_payload
S013,A,36,25,rated_payload
S013,A,37,25,rated_payload
S013,A,38,25,rated_payload
S013,A,39,25,rated_payload
S013,A,40,25,rated_payload
S013,A,41,25,rated_payload
S013,A,42,25,rated_payload
S013,A,43,25,rated_payload
S013,A,44,25,rated_payload
S013,A,45,25,rated_payload
S013,A,46,25,rated_payload
S013,A,47,25,rated_payload
S013,A,48,25,rated_payload
S013,A,49,25,rated_payload
S013,A,50,25,rated_payload
S013,A,51,25,rated_payload
S013,A,52,25,rated_payload
S013,A,53,25,rated_payload
S013,A,54,24.756282567977905,energy_reserve
S013,A,55,21.96522206068039,energy_reserve
S013,A,56,18.75835657119751,energy_reserve
S013,A,57,14.98452052474022,energy_reserve
S013,A,58,10.342875868082047,energy_reserve
S013,A,59,3.861076384782791,energy_reserve
S013,A,60,null,empty_roundtrip_infeasible
S013,B,0,30,rated_payload
S013,B,1,30,rated_payload
S013,B,2,30,rated_payload
S013,B,3,30,rated_payload
S013,B,4,30,rated_payload
S013,B,5,30,rated_payload
S013,B,6,30,rated_payload
S013,B,7,30,rated_payload
S013,B,8,30,rated_payload
S013,B,9,30,rated_payload
S013,B,10,30,rated_payload
S013,B,11,30,rated_payload
S013,B,12,30,rated_payload
S013,B,13,30,rated_payload
S013,B,14,30,rated_payload
S013,B,15,30,rated_payload
S013,B,16,30,rated_payload
S013,B,17,30,rated_payload
S013,B,18,30,rated_payload
S013,B,19,30,rated_payload
S013,B,20,30,rated_payload
S013,B,21,30,rated_payload
S013,B,22,30,rated_payload
S013,B,23,30,rated_payload
S013,B,24,30,rated_payload
S013,B,25,30,rated_payload
S013,B,26,30,rated_payload
S013,B,27,30,rated_payload
S013,B,28,30,rated_payload
S013,B,29,30,rated_payload
S013,B,30,30,rated_payload
S013,B,31,30,rated_payload
S013,B,32,30,rated_payload
S013,B,33,30,rated_payload
S013,B,34,30,rated_payload
S013,B,35,30,rated_payload
S013,B,36,30,rated_payload
S013,B,37,30,rated_payload
S013,B,38,30,rated_payload
S013,B,39,30,rated_payload
S013,B,40,30,rated_payload
S013,B,41,30,rated_payload
S013,B,42,30,rated_payload
S013,B,43,30,rated_payload
S013,B,44,30,rated_payload
S013,B,45,30,rated_payload
S013,B,46,30,rated_payload
S013,B,47,30,rated_payload
S013,B,48,30,rated_payload
S013,B,49,30,rated_payload
S013,B,50,29.685247242450714,energy_reserve
S013,B,51,28.76428931951523,energy_reserve
S013,B,52,27.7646604180336,energy_reserve
S013,B,53,26.675274074077606,energy_reserve
S013,B,54,25.482669174671173,energy_reserve
S013,B,55,24.17025089263916,energy_reserve
S013,B,56,22.717178463935852,energy_reserve
S013,B,57,21.096653938293457,energy_reserve
S013,B,58,19.273130893707275,energy_reserve
S013,B,59,17.1973916888237,energy_reserve
S013,B,60,14.796892404556274,energy_reserve
S013,C,0,80,rated_payload
S013,C,1,80,rated_payload
S013,C,2,80,rated_payload
S013,C,3,80,rated_payload
S013,C,4,80,rated_payload
S013,C,5,80,rated_payload
S013,C,6,80,rated_payload
S013,C,7,80,rated_payload
S013,C,8,80,rated_payload
S013,C,9,80,rated_payload
S013,C,10,80,rated_payload
S013,C,11,80,rated_payload
S013,C,12,80,rated_payload
S013,C,13,80,rated_payload
S013,C,14,80,rated_payload
S013,C,15,80,rated_payload
S013,C,16,80,rated_payload
S013,C,17,80,rated_payload
S013,C,18,80,rated_payload
S013,C,19,80,rated_payload
S013,C,20,80,rated_payload
S013,C,21,80,rated_payload
S013,C,22,80,rated_payload
S013,C,23,80,rated_payload
S013,C,24,80,rated_payload
S013,C,25,80,rated_payload
S013,C,26,80,rated_payload
S013,C,27,80,rated_payload
S013,C,28,80,rated_payload
S013,C,29,80,rated_payload
S013,C,30,80,rated_payload
S013,C,31,80,rated_payload
S013,C,32,80,rated_payload
S013,C,33,80,rated_payload
S013,C,34,80,rated_payload
S013,C,35,80,rated_payload
S013,C,36,80,rated_payload
S013,C,37,80,rated_payload
S013,C,38,80,rated_payload
S013,C,39,79.83607769012451,energy_reserve
S013,C,40,78.68015766143799,energy_reserve
S013,C,41,77.45664894580841,energy_reserve
S013,C,42,76.15935027599335,energy_reserve
S013,C,43,74.7812557220459,energy_reserve
S013,C,44,73.31441819667816,energy_reserve
S013,C,45,71.74977898597717,energy_reserve
S013,C,46,70.07695257663727,energy_reserve
S013,C,47,68.28396677970886,energy_reserve
S013,C,48,66.35692238807678,energy_reserve
S013,C,49,64.27956223487854,energy_reserve
S013,C,50,62.03270614147186,energy_reserve
S013,C,51,59.59349036216736,energy_reserve
S013,C,52,56.93434000015259,energy_reserve
S013,C,53,54.021506905555725,energy_reserve
S013,C,54,50.81295728683472,energy_reserve
